collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,스파이더맨: 브랜드 뉴 데이,,49.2%,353224,,"49.2% (누적:353,224명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,호프,,25.5%,183435,,"25.5% (누적:183,435명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,오디세이,,11.8%,84427,,"11.8% (누적:84,427명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,미니언즈 & 몬스터즈,,2.8%,19951,,"2.8% (누적:19,951명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,모아나,,1.9%,13726,,"1.9% (누적:13,726명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,사랑의 하츄핑: 고래보석의 전설,,1.4%,10302,,"1.4% (누적:10,302명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,드림 애니멀즈: 더무비,,1.3%,9170,,"1.3% (누적:9,170명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,토이 스토리 5,,1.0%,7492,,"1.0% (누적:7,492명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,다윗,,1.0%,7010,,"1.0% (누적:7,010명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,눈동자,,0.8%,5507,,"0.8% (누적:5,507명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,마티 슈프림,,0.3%,2099,,"0.3% (누적:2,099명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,호컴,,0.3%,2055,,"0.3% (누적:2,055명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,지느러미,,0.2%,1169,,"0.2% (누적:1,169명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,0.2%,1160,,"0.2% (누적:1,160명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,군체,,0.1%,1008,,"0.1% (누적:1,008명)"
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,어떻게 해야 했을까?,,0.1%,974,,0.1% (누적:974명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,앤팀 브이알 콘서트 : 바운드리스,,0.1%,970,,0.1% (누적:970명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,시크릿 에이전트,,0.1%,903,,0.1% (누적:903명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,뱀의 길,,0.1%,890,,0.1% (누적:890명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,경멸,,0.1%,827,,0.1% (누적:827명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,파리의 사생활,,0.1%,722,,0.1% (누적:722명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,날씨의 아이,,0.1%,598,,0.1% (누적:598명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,23,큐어,,0.1%,528,,0.1% (누적:528명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,24,회로,,0.1%,503,,0.1% (누적:503명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,25,극장판 도라에몽: 신 진구의 해저비밀성,,0.1%,423,,0.1% (누적:423명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,26,산양들,,0.1%,375,,0.1% (누적:375명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,27,프로젝트 헤일메리,,0.0%,344,,0.0% (누적:344명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,28,와일드 씽,,0.0%,332,,0.0% (누적:332명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,29,이반리 장만옥,,0.0%,280,,0.0% (누적:280명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,30,왕과 사는 남자,,0.0%,259,,0.0% (누적:259명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,31,화니와 알렉산더(TV판) 1~2부,,0.0%,232,,0.0% (누적:232명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,32,화니와 알렉산더(TV판) 3~4부,,0.0%,230,,0.0% (누적:230명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,33,외침과 속삭임,,0.0%,229,,0.0% (누적:229명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,34,시계태엽 오렌지,,0.0%,215,,0.0% (누적:215명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,35,2001 스페이스 오디세이,,0.0%,213,,0.0% (누적:213명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,36,모노노케 히메,,0.0%,210,,0.0% (누적:210명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,37,백룸,,0.0%,202,,0.0% (누적:202명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,38,가을 소나타,,0.0%,196,,0.0% (누적:196명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,39,늑대의 시간,,0.0%,193,,0.0% (누적:193명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,40,페르소나,,0.0%,192,,0.0% (누적:192명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,41,모가디슈,,0.0%,187,,0.0% (누적:187명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,43,매쉬빌,,0.0%,186,,0.0% (누적:186명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,45,피아노,,0.0%,166,,0.0% (누적:166명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,46,극장판 암살교실 모두의 시간,,0.0%,146,,0.0% (누적:146명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,47,싱 스트리트,,0.0%,143,,0.0% (누적:143명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,48,훌라 걸스,,0.0%,124,,0.0% (누적:124명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,49,해피엔드,,0.0%,122,,0.0% (누적:122명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,50,소영의 노력,,0.0%,121,,0.0% (누적:121명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,51,마리와네뜨의 생,,0.0%,120,,0.0% (누적:120명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,52,싸이보그지만 괜찮아,,0.0%,113,,0.0% (누적:113명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,53,여름의 카메라,,0.0%,109,,0.0% (누적:109명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,54,충충충,,0.0%,104,,0.0% (누적:104명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,55,"희망의 발견, 알래스카에서",,0.0%,100,,0.0% (누적:100명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,57,피아니스트,,0.0%,99,,0.0% (누적:99명)
2026-07-23 01:19:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,58,"97 혜자, 표류기",,0.0%,93,,0.0% (누적:93명)
