collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,암살자,들,28.7%,151598,,"28.7% (누적:151,598명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,오디세이,,22.5%,119163,,"22.5% (누적:119,163명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,타짜: 벨제붑의 노래,,13.8%,72749,,"13.8% (누적:72,749명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,인턴,,8.4%,44228,,"8.4% (누적:44,228명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,어벤져스: 엔드게임 앙코르,,6.8%,35925,,"6.8% (누적:35,925명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,가능한 사랑,,6.5%,34466,,"6.5% (누적:34,466명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,부활남: 더 레드,,2.7%,14029,,"2.7% (누적:14,029명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,옵세션,,1.9%,10188,,"1.9% (누적:10,188명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,레지던트 이블: 0번째 밤,,1.3%,6752,,"1.3% (누적:6,752명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,엔하이픈 브이알콘서트 : 데스티니,,0.8%,4171,,"0.8% (누적:4,171명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,스파이더맨: 브랜드 뉴 데이,,0.7%,3791,,"0.7% (누적:3,791명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,시간을 달리는 소녀,,0.3%,1709,,"0.3% (누적:1,709명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,더 드라마,,0.3%,1673,,"0.3% (누적:1,673명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,아이유 콘서트 : 더 위닝,,0.3%,1670,,"0.3% (누적:1,670명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,아버지의 집밥,,0.3%,1611,,"0.3% (누적:1,611명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,극장판 치이카와: 인어 섬의 비밀,,0.2%,1286,,"0.2% (누적:1,286명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,다이노 패밀리: 사고뭉치 공룡 탐험대,,0.2%,1259,,"0.2% (누적:1,259명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,호프,,0.2%,1087,,"0.2% (누적:1,087명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,디지몬 어드벤처 : 운명적 만남 & 우리들의 워 게임!,,0.2%,1023,,"0.2% (누적:1,023명)"
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,프로젝트 헤일메리,,0.2%,962,,0.2% (누적:962명)
2026-09-21 02:58:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,스티치 헤드: 비밀의 성 꼬마괴물,,0.2%,939,,0.2% (누적:939명)
