collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,스파이더맨: 브랜드 뉴 데이,,68.3%,765135,,"68.3% (누적:765,135명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,오디세이,,15.2%,170221,,"15.2% (누적:170,221명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,호프,,6.5%,72516,,"6.5% (누적:72,516명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,사랑의 하츄핑: 고래보석의 전설,,2.6%,29155,,"2.6% (누적:29,155명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,미니언즈 & 몬스터즈,,1.3%,14193,,"1.3% (누적:14,193명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,어떻게 해야 했을까?,,1.1%,12094,,"1.1% (누적:12,094명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,오케이 마담2,,0.9%,10287,,"0.9% (누적:10,287명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,모아나,,0.8%,8626,,"0.8% (누적:8,626명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,토이 스토리 5,,0.6%,6943,,"0.6% (누적:6,943명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,다윗,,0.4%,4091,,"0.4% (누적:4,091명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,드림 애니멀즈: 더무비,,0.3%,3507,,"0.3% (누적:3,507명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,산양들,,0.2%,2570,,"0.2% (누적:2,570명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드,,0.2%,2042,,"0.2% (누적:2,042명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,눈동자,,0.2%,1689,,"0.2% (누적:1,689명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,경멸,,0.1%,1005,,"0.1% (누적:1,005명)"
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,마티 슈프림,,0.1%,936,,0.1% (누적:936명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,왕과 사는 남자,,0.1%,801,,0.1% (누적:801명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,극장판 도라에몽: 신 진구의 해저비밀성,,0.1%,694,,0.1% (누적:694명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,시크릿 에이전트,,0.0%,533,,0.0% (누적:533명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,지느러미,,0.0%,510,,0.0% (누적:510명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,파리의 사생활,,0.0%,401,,0.0% (누적:401명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,오피셜히게단디즘 라이브 앳 스타디움 2025,,0.0%,382,,0.0% (누적:382명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,23,큐어,,0.0%,366,,0.0% (누적:366명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,24,뱀의 길,,0.0%,344,,0.0% (누적:344명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,25,빈집의 연인들,,0.0%,332,,0.0% (누적:332명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,26,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,0.0%,308,,0.0% (누적:308명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,27,날씨의 아이,,0.0%,289,,0.0% (누적:289명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,28,이반리 장만옥,,0.0%,266,,0.0% (누적:266명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,29,싱 스트리트,,0.0%,223,,0.0% (누적:223명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,30,싸이보그지만 괜찮아,,0.0%,213,,0.0% (누적:213명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,31,회로,,0.0%,210,,0.0% (누적:210명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,32,피아노,,0.0%,204,,0.0% (누적:204명)
2026-07-30 01:20:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,33,해피엔드,,0.0%,194,,0.0% (누적:194명)
