collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,오디세이,,66.7%,1024902,,"66.7% (누적:1,024,902명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,스파이더맨: 브랜드 뉴 데이,,19.1%,293873,,"19.1% (누적:293,873명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,명탐정 코난: 하이웨이의 타천사,,3.2%,48960,,"3.2% (누적:48,960명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,사랑의 하츄핑: 고래보석의 전설,,3.1%,47018,,"3.1% (누적:47,018명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,오케이 마담2,,2.9%,45220,,"2.9% (누적:45,220명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,퍼피 구조대: 더 다이노 무비,,0.9%,14037,,"0.9% (누적:14,037명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,호프,,0.7%,10386,,"0.7% (누적:10,386명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,어떻게 해야 했을까?,,0.3%,4741,,"0.3% (누적:4,741명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,경주기행,,0.3%,3969,,"0.3% (누적:3,969명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,에이티즈 : 라이트 더 웨이 인 시네마,,0.2%,3586,,"0.2% (누적:3,586명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,보헤미안 랩소디,,0.2%,3369,,"0.2% (누적:3,369명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,청년 조용기,,0.2%,3295,,"0.2% (누적:3,295명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,애정만세,,0.2%,2885,,"0.2% (누적:2,885명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,마루 밑 아리에티,,0.1%,2053,,"0.1% (누적:2,053명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,고스트밴드,,0.1%,1999,,"0.1% (누적:1,999명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,터치드 콘서트 [하이라이트 포] : 더 무비,,0.1%,1549,,"0.1% (누적:1,549명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,위커 맨: 파이널 컷,,0.1%,1428,,"0.1% (누적:1,428명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,워페어,,0.1%,1404,,"0.1% (누적:1,404명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,몽상가들,,0.1%,1148,,"0.1% (누적:1,148명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,다윗,,0.1%,1133,,"0.1% (누적:1,133명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드,,0.1%,1085,,"0.1% (누적:1,085명)"
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,마티 슈프림,,0.1%,793,,0.1% (누적:793명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,23,경멸,,0.0%,667,,0.0% (누적:667명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,24,리틀 드리머즈,,0.0%,594,,0.0% (누적:594명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,25,군체,,0.0%,472,,0.0% (누적:472명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,26,캐리어를 끄는 소녀,,0.0%,375,,0.0% (누적:375명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,27,하류,,0.0%,373,,0.0% (누적:373명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,28,기동전사 건담Ⅰ,,0.0%,340,,0.0% (누적:340명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,29,기동전사 건담 Ⅱ 애전사,,0.0%,328,,0.0% (누적:328명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,30,토이 스토리 5,,0.0%,320,,0.0% (누적:320명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,31,기동전사 건담 Ⅲ 만남의 우주,,0.0%,316,,0.0% (누적:316명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,32,기동전사 건담 역습의 샤아,,0.0%,303,,0.0% (누적:303명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,33,미니언즈 & 몬스터즈,,0.0%,290,,0.0% (누적:290명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,34,귀향: 언니야 이제 집에 가자,,0.0%,289,,0.0% (누적:289명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,35,프로젝트 헤일메리,,0.0%,271,,0.0% (누적:271명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,36,지느러미,,0.0%,262,,0.0% (누적:262명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,37,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,,0.0%,252,,0.0% (누적:252명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,38,시크릿 에이전트,,0.0%,244,,0.0% (누적:244명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,39,인시디어스: 그들이 넘어왔다,,0.0%,241,,0.0% (누적:241명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,40,신사는 금발을 좋아해,,0.0%,230,,0.0% (누적:230명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,41,지난 해 마리앙바드에서,,0.0%,225,,0.0% (누적:225명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,42,기동전사 건담 F91,,0.0%,220,,0.0% (누적:220명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,43,싸이보그지만 괜찮아,,0.0%,201,,0.0% (누적:201명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,44,어둠속의 댄서,,0.0%,185,,0.0% (누적:185명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,45,스탑 메이킹 센스,,0.0%,183,,0.0% (누적:183명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,46,큐어,,0.0%,180,,0.0% (누적:180명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,47,기동전사 건담: 섬광의 하사웨이,,0.0%,177,,0.0% (누적:177명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,48,히즈라,,0.0%,171,,0.0% (누적:171명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,49,빈집의 연인들,,0.0%,164,,0.0% (누적:164명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,50,실비아의 도시에서,,0.0%,163,,0.0% (누적:163명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,51,셀린느와 줄리 배 타러 가다,,0.0%,157,,0.0% (누적:157명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,52,싱 어게인,,0.0%,156,,0.0% (누적:156명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,53,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,0.0%,155,,0.0% (누적:155명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,54,쳐다보지 마라,,0.0%,143,,0.0% (누적:143명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,55,해피 버스데이,,0.0%,139,,0.0% (누적:139명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,56,지난 여름,,0.0%,133,,0.0% (누적:133명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,57,폭력 교실 1984,,0.0%,131,,0.0% (누적:131명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,58,경심,,0.0%,129,,0.0% (누적:129명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,59,시계태엽 오렌지,,0.0%,126,,0.0% (누적:126명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,60,기동전사 건담 쿠쿠루스 도안의 섬,,0.0%,123,,0.0% (누적:123명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,61,사진의 얼굴,,0.0%,122,,0.0% (누적:122명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,63,뜨거운 것이 좋아,,0.0%,121,,0.0% (누적:121명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,64,도그빌,,0.0%,120,,0.0% (누적:120명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,66,신극장판 은혼: 요시와라 대염상,,0.0%,118,,0.0% (누적:118명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,68,콘크리트 녹색섬,,0.0%,115,,0.0% (누적:115명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,72,애국소녀,,0.0%,114,,0.0% (누적:114명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,73,포제션,,0.0%,109,,0.0% (누적:109명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,74,"여름을 향한 터널, 이별의 출구",,0.0%,108,,0.0% (누적:108명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,76,산양들,,0.0%,103,,0.0% (누적:103명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,77,태풍 클럽,,0.0%,102,,0.0% (누적:102명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,79,백치들,,0.0%,99,,0.0% (누적:99명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,81,극장판 : 기븐_히이라기 믹스,,0.0%,98,,0.0% (누적:98명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,82,안티크라이스트,,0.0%,95,,0.0% (누적:95명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,83,힌드의 목소리,,0.0%,93,,0.0% (누적:93명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,84,데인저러스 애니멀스,,0.0%,89,,0.0% (누적:89명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,88,아이즈 와이드 셧,,0.0%,86,,0.0% (누적:86명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,89,2001 스페이스 오디세이,,0.0%,84,,0.0% (누적:84명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,91,샤이닝,,0.0%,82,,0.0% (누적:82명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,92,종이꽃,,0.0%,81,,0.0% (누적:81명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,93,싱크: 가라앉다,,0.0%,80,,0.0% (누적:80명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,94,해변의 여인,,0.0%,79,,0.0% (누적:79명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,95,다른나라에서,,0.0%,78,,0.0% (누적:78명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,96,코튼 퀸,,0.0%,74,,0.0% (누적:74명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,97,인어 공주,,0.0%,72,,0.0% (누적:72명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,99,천하장사 마돈나,,0.0%,71,,0.0% (누적:71명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,100,뷰티 앤 더 독스,,0.0%,69,,0.0% (누적:69명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,101,미명,,0.0%,67,,0.0% (누적:67명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,102,7년만의 외출,,0.0%,66,,0.0% (누적:66명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,103,피아노,,0.0%,65,,0.0% (누적:65명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,104,쿠르탁의 파편들,,0.0%,64,,0.0% (누적:64명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,105,잘 알지도 못하면서,,0.0%,63,,0.0% (누적:63명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,107,키메라,,0.0%,61,,0.0% (누적:61명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,108,뱀의 길,,0.0%,60,,0.0% (누적:60명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,109,멜랑콜리아,,0.0%,58,,0.0% (누적:58명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,110,브레이킹 더 웨이브,,0.0%,55,,0.0% (누적:55명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,113,회생,,0.0%,54,,0.0% (누적:54명)
2026-08-14 00:57:53 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,116,수련,,0.0%,52,,0.0% (누적:52명)
