collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,48,알파,,0.1%,,,"48 | 알파 | 2026-09-30 | 0.1% | 4,316,000 | 0 | 393 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,49,런던에서 온 사나이,,0.1%,,,"49 | 런던에서 온 사나이 |  | 0.1% | 3,883,200 | 1,866,000 | 370 | 323"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,50,위커 맨: 파이널 컷,,0.1%,,,"50 | 위커 맨: 파이널 컷 | 2026-08-19 | 0.1% | 3,738,000 | 215,915,810 | 365 | 20,649"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,51,사진의 얼굴,,0.1%,,,"51 | 사진의 얼굴 | 2026-09-02 | 0.1% | 2,873,000 | 57,639,500 | 294 | 6,121"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,52,퇴마록,,0.1%,,,"52 | 퇴마록 | 2025-02-21 | 0.1% | 2,611,000 | 4,767,599,100 | 291 | 502,849"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,53,정뱅이,,0.1%,,,"53 | 정뱅이 | 2026-06-24 | 0.1% | 2,583,000 | 32,319,800 | 287 | 3,477"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,54,나무의 노래,,0.1%,,,"54 | 나무의 노래 |  | 0.1% | 2,640,000 | 47,108,000 | 280 | 5,323"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,55,아버지의 집밥,,0.1%,,,"55 | 아버지의 집밥 | 2026-09-09 | 0.1% | 2,328,100 | 63,317,350 | 269 | 9,050"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,56,담요를 입은 사람,,0.1%,,,"56 | 담요를 입은 사람 | 2026-09-09 | 0.1% | 2,157,250 | 18,739,500 | 266 | 2,022"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,57,제22회 서울인디애니페스트2026 새벽비행1,,0.1%,,,"57 | 제22회 서울인디애니페스트2026 새벽비행1 |  | 0.1% | 2,612,500 | 0 | 262 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,58,제22회 서울인디애니페스트2026 독립보행1,,0.1%,,,"58 | 제22회 서울인디애니페스트2026 독립보행1 |  | 0.1% | 2,602,500 | 0 | 261 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,59,오크 스트리트의 마지막 날,,0.1%,,,"59 | 오크 스트리트의 마지막 날 | 2026-08-26 | 0.1% | 1,873,000 | 1,341,491,820 | 247 | 135,086"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,60,아이유 콘서트 : 더 골든 아워,,0.0%,,,"60 | 아이유 콘서트 : 더 골든 아워 | 2023-09-13 | 0.0% | 4,194,000 | 2,211,947,000 | 233 | 96,136"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,61,제22회 서울인디애니페스트2026 독립보행3,,0.0%,,,"61 | 제22회 서울인디애니페스트2026 독립보행3 |  | 0.0% | 2,272,000 | 0 | 231 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,62,다윗,,0.0%,,,"62 | 다윗 | 2026-07-10 | 0.0% | 1,920,000 | 3,048,178,580 | 215 | 315,834"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,63,환희의 얼굴,,0.0%,,,"63 | 환희의 얼굴 | 2026-09-09 | 0.0% | 2,113,350 | 7,897,950 | 208 | 812"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,64,"극장판 총집편 걸즈 밴드 크라이 있잖아, 미래.",,0.0%,,,"64 | 극장판 총집편 걸즈 밴드 크라이 있잖아, 미래. | 2026-04-16 | 0.0% | 1,319,500 | 188,627,230 | 202 | 17,979"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,65,제22회 서울인디애니페스트2026 새벽비행2,,0.0%,,,"65 | 제22회 서울인디애니페스트2026 새벽비행2 |  | 0.0% | 1,999,500 | 0 | 201 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,66,퓨리어스,,0.0%,,,"66 | 퓨리어스 | 2026-10-07 | 0.0% | 1,746,000 | 0 | 194 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,67,백 투 더 패스트: 진나라 쟁탈전,,0.0%,,,"67 | 백 투 더 패스트: 진나라 쟁탈전 | 2026-09-17 | 0.0% | 1,305,000 | 0 | 186 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,68,국보,,0.0%,,,"68 | 국보 | 2025-11-19 | 0.0% | 1,250,900 | 2,153,113,110 | 170 | 221,396"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,69,극장판 총집편 걸즈 밴드 크라이 청춘광주곡,,0.0%,,,"69 | 극장판 총집편 걸즈 밴드 크라이 청춘광주곡 | 2026-01-28 | 0.0% | 1,106,500 | 207,025,400 | 169 | 20,820"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,70,나는 강이다,,0.0%,,,"70 | 나는 강이다 |  | 0.0% | 1,474,000 | 558,000 | 165 | 112"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,71,제22회 서울인디애니페스트2026 독립보행2,,0.0%,,,"71 | 제22회 서울인디애니페스트2026 독립보행2 |  | 0.0% | 1,632,500 | 0 | 164 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,72,캔 아이 겟 위트니스?,,0.0%,,,"72 | 캔 아이 겟 위트니스? |  | 0.0% | 1,440,000 | 1,216,000 | 160 | 136"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,74,그린 북,,0.0%,,,"74 | 그린 북 | 2019-01-09 | 0.0% | 2,028,000 | 3,731,913,760 | 156 | 448,017"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,75,가버나움,,0.0%,,,"75 | 가버나움 | 2019-01-24 | 0.0% | 1,976,000 | 1,225,764,519 | 152 | 148,564"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,76,인 더 그레이,,0.0%,,,"76 | 인 더 그레이 | 2026-09-02 | 0.0% | 1,555,250 | 102,229,360 | 151 | 12,017"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,77,킹 오브 프리즘 - 프라이드 더 히어로,,0.0%,,,"77 | 킹 오브 프리즘 - 프라이드 더 히어로 | 2017-06-10 | 0.0% | 1,165,000 | 1,110,730,008 | 150 | 132,319"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,78,나의 사적인 예술가,,0.0%,,,"78 | 나의 사적인 예술가 | 2026-09-23 | 0.0% | 1,431,500 | 0 | 146 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,79,괴물,,0.0%,,,"79 | 괴물 | 2023-11-29 | 0.0% | 860,500 | 5,634,427,287 | 145 | 571,383"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,80,제22회 서울인디애니페스트2026 KAFA: 창작이라는 근사한 악몽,,0.0%,,,"80 | 제22회 서울인디애니페스트2026 KAFA: 창작이라는 근사한 악몽 |  | 0.0% | 1,440,000 | 0 | 144 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,81,제22회 서울인디애니페스트2026 아시아로2,,0.0%,,,"81 | 제22회 서울인디애니페스트2026 아시아로2 |  | 0.0% | 1,387,500 | 0 | 139 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,82,우마무스메 프리티 더비 새로운 시대의 문,,0.0%,,,"82 | 우마무스메 프리티 더비 새로운 시대의 문 | 2024-07-11 | 0.0% | 818,000 | 707,755,092 | 136 | 67,017"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,83,제22회 서울인디애니페스트2026 아시아로3,,0.0%,,,"83 | 제22회 서울인디애니페스트2026 아시아로3 |  | 0.0% | 1,312,500 | 0 | 132 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,84,제22회 서울인디애니페스트2026 아시아로1,,0.0%,,,"84 | 제22회 서울인디애니페스트2026 아시아로1 |  | 0.0% | 1,282,500 | 0 | 129 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,85,극장판 닌자보이 란타로: 도쿠타케 닌자대 최강의 군사,,0.0%,,,"85 | 극장판 닌자보이 란타로: 도쿠타케 닌자대 최강의 군사 | 2025-05-14 | 0.0% | 930,500 | 291,158,580 | 125 | 30,993"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,86,스파이의 아내,,0.0%,,,"86 | 스파이의 아내 | 2021-03-25 | 0.0% | 1,057,350 | 112,837,880 | 119 | 12,873"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,87,위켄즈,,0.0%,,,"87 | 위켄즈 | 2016-12-22 | 0.0% | 1,521,000 | 38,328,700 | 117 | 5,203"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,88,제9회 전주국제단편영화제 세로본능,,0.0%,,,"88 | 제9회 전주국제단편영화제 세로본능 |  | 0.0% | 545,000 | 0 | 109 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,89,신극장판 은혼: 요시와라 대염상,,0.0%,,,"89 | 신극장판 은혼: 요시와라 대염상 | 2026-05-20 | 0.0% | 1,343,000 | 923,288,140 | 107 | 82,936"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,91,제22회 서울인디애니페스트2026 한국 파노라마 : 파란만장 종합미디어상가,,0.0%,,,"91 | 제22회 서울인디애니페스트2026 한국 파노라마 : 파란만장 종합미디어상가 |  | 0.0% | 1,053,500 | 0 | 106 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,92,제22회 서울인디애니페스트2026 랜선비행,,0.0%,,,"92 | 제22회 서울인디애니페스트2026 랜선비행 |  | 0.0% | 1,050,000 | 0 | 105 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,94,제9회 전주국제단편영화제 국내경쟁4,,0.0%,,,"94 | 제9회 전주국제단편영화제 국내경쟁4 |  | 0.0% | 515,000 | 0 | 103 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,95,핵소 고지,,0.0%,,,"95 | 핵소 고지 | 2017-02-22 | 0.0% | 958,300 | 1,432,810,750 | 102 | 188,000"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,98,제9회 전주국제단편영화제 전북경쟁1,,0.0%,,,"98 | 제9회 전주국제단편영화제 전북경쟁1 |  | 0.0% | 505,000 | 0 | 101 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,100,사랑의 하츄핑: 고래보석의 전설,,0.0%,,,"100 | 사랑의 하츄핑: 고래보석의 전설 | 2026-08-05 | 0.0% | 948,550 | 8,183,539,290 | 97 | 868,014"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,101,파묘,,0.0%,,,"101 | 파묘 | 2024-02-22 | 0.0% | 864,000 | 115,167,098,914 | 96 | 11,915,867"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,102,수상한 그녀,,0.0%,,,"102 | 수상한 그녀 | 2014-01-22 | 0.0% | 1,196,000 | 62,759,320,849 | 92 | 8,666,271"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,104,직장인 체육대회,,0.0%,,,"104 | 직장인 체육대회 |  | 0.0% | 880,000 | 0 | 90 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,105,제9회 전주국제단편영화제 개막작,,0.0%,,,"105 | 제9회 전주국제단편영화제 개막작 |  | 0.0% | 870,000 | 0 | 87 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,107,델마,,0.0%,,,"107 | 델마 | 2018-08-15 | 0.0% | 759,350 | 89,855,100 | 86 | 9,833"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,109,고령가 소년 살인사건,,0.0%,,,"109 | 고령가 소년 살인사건 | 2017-11-23 | 0.0% | 1,275,000 | 178,050,340 | 85 | 14,543"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,110,프랙티컬 매직: 새로운 챕터,,0.0%,,,"110 | 프랙티컬 매직: 새로운 챕터 | 2026-09-09 | 0.0% | 871,000 | 15,215,610 | 84 | 1,544"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,111,캐리어를 끄는 소녀,,0.0%,,,"111 | 캐리어를 끄는 소녀 | 2026-09-02 | 0.0% | 687,000 | 44,053,350 | 83 | 5,162"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,113,단식 광대,,0.0%,,,"113 | 단식 광대 |  | 0.0% | 522,000 | 0 | 82 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,114,2001 스페이스 오디세이,,0.0%,,,"114 | 2001 스페이스 오디세이 |  | 0.0% | 948,000 | 228,677,200 | 79 | 22,083"
