collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,스파이더맨: 브랜드 뉴 데이,,65.1%,863951,,"65.1% (누적:863,951명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,오디세이,,17.8%,235771,,"17.8% (누적:235,771명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,호프,,6.9%,91141,,"6.9% (누적:91,141명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,사랑의 하츄핑: 고래보석의 전설,,3.7%,49671,,"3.7% (누적:49,671명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,미니언즈 & 몬스터즈,,1.0%,12839,,"1.0% (누적:12,839명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,오케이 마담2,,0.9%,12073,,"0.9% (누적:12,073명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,어떻게 해야 했을까?,,0.9%,11534,,"0.9% (누적:11,534명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,명탐정 코난: 하이웨이의 타천사,,0.6%,8238,,"0.6% (누적:8,238명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,모아나,,0.6%,8054,,"0.6% (누적:8,054명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,토이 스토리 5,,0.5%,6385,,"0.5% (누적:6,385명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,다윗,,0.4%,5062,,"0.4% (누적:5,062명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드,,0.2%,2023,,"0.2% (누적:2,023명)"
2026-08-01 01:44:43 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,눈동자,,0.1%,1302,,"0.1% (누적:1,302명)"
