collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,오디세이,,69.6%,483097,,"69.6% (누적:483,097명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,스파이더맨: 브랜드 뉴 데이,,8.5%,59104,,"8.5% (누적:59,104명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,경주기행,,4.8%,33279,,"4.8% (누적:33,279명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,오크 스트리트의 마지막 날,,3.4%,23248,,"3.4% (누적:23,248명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,인시디어스: 그들이 넘어왔다,,0.9%,6422,,"0.9% (누적:6,422명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,극장판 귀멸의 칼날: 무한성편,,0.8%,5890,,"0.8% (누적:5,890명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,명탐정 코난: 하이웨이의 타천사,,0.7%,4909,,"0.7% (누적:4,909명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,드라큘라: 러브 테일,,0.7%,4775,,"0.7% (누적:4,775명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,사랑의 하츄핑: 고래보석의 전설,,0.7%,4644,,"0.7% (누적:4,644명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,비광,,0.6%,4215,,"0.6% (누적:4,215명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,오케이 마담2,,0.6%,4140,,"0.6% (누적:4,140명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,암살자,들,0.5%,3798,,"0.5% (누적:3,798명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,싱 어게인,,0.5%,3754,,"0.5% (누적:3,754명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,고스트밴드,,0.5%,3628,,"0.5% (누적:3,628명)"
2026-08-27 01:16:18 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,터치드 콘서트 [하이라이트 포] : 더 무비,,0.5%,3312,,"0.5% (누적:3,312명)"
