collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,군체,,37.6%,162959,,"37.6% (누적:162,959명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,백룸,,10.9%,47364,,"10.9% (누적:47,364명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,와일드 씽,,10.9%,47216,,"10.9% (누적:47,216명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,만달로리안과 그로구,,8.5%,36851,,"8.5% (누적:36,851명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,,6.7%,29102,,"6.7% (누적:29,102명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,마이클,,6.6%,28432,,"6.6% (누적:28,432명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,이상한 과자 가게 전천당,,2.3%,9875,,"2.3% (누적:9,875명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,1.6%,7123,,"1.6% (누적:7,123명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,뒷자리에 태워줘,,1.4%,5991,,"1.4% (누적:5,991명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,극장판 호빵맨: 세균맨과 그림책의 루룬,,1.2%,5110,,"1.2% (누적:5,110명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,미세스 그린 애플 매지컬 10주년 기념 라이브 ~피오르드~ 온 스크린,,1.1%,4730,,"1.1% (누적:4,730명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,카드캡터 체리 극장판,,1.1%,4674,,"1.1% (누적:4,674명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,상자 속의 양,,1.1%,4631,,"1.1% (누적:4,631명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,신극장판 은혼: 요시와라 대염상,,0.9%,3797,,"0.9% (누적:3,797명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,로메리아,,0.9%,3794,,"0.9% (누적:3,794명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,쇼타씨의 마지막 출장,,0.8%,3633,,"0.8% (누적:3,633명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,파이널 피스,,0.8%,3428,,"0.8% (누적:3,428명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,악마는 프라다를 입는다 2,,0.8%,3300,,"0.8% (누적:3,300명)"
2026-05-27 06:14:51 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,미세스 그린 애플 매지컬 10주년 다큐멘터리 필름 ~디 오리진~,,0.5%,1953,,"0.5% (누적:1,953명)"
