collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,군체,,39.9%,182639,,"39.9% (누적:182,639명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,와일드 씽,,11.9%,54341,,"11.9% (누적:54,341명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,백룸,,10.8%,49501,,"10.8% (누적:49,501명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,만달로리안과 그로구,,6.6%,30411,,"6.6% (누적:30,411명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,,6.2%,28566,,"6.2% (누적:28,566명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,마이클,,5.9%,26973,,"5.9% (누적:26,973명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,이상한 과자 가게 전천당,,4.4%,20079,,"4.4% (누적:20,079명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,1.4%,6547,,"1.4% (누적:6,547명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,극장판 호빵맨: 세균맨과 그림책의 루룬,,1.3%,5896,,"1.3% (누적:5,896명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,뒷자리에 태워줘,,0.9%,4114,,"0.9% (누적:4,114명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,미세스 그린 애플 매지컬 10주년 기념 라이브 ~피오르드~ 온 스크린,,0.8%,3712,,"0.8% (누적:3,712명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,신극장판 은혼: 요시와라 대염상,,0.8%,3696,,"0.8% (누적:3,696명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,카드캡터 체리 극장판,,0.7%,3325,,"0.7% (누적:3,325명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,악마는 프라다를 입는다 2,,0.7%,3142,,"0.7% (누적:3,142명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,슈퍼 마리오 갤럭시,,0.7%,3077,,"0.7% (누적:3,077명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,파이널 피스,,0.6%,2914,,"0.6% (누적:2,914명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,로메리아,,0.5%,2471,,"0.5% (누적:2,471명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,쇼타씨의 마지막 출장,,0.5%,2087,,"0.5% (누적:2,087명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,유레카,,0.3%,1564,,"0.3% (누적:1,564명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,프로젝트 헤일메리,,0.3%,1492,,"0.3% (누적:1,492명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,로봇 드림,,0.3%,1415,,"0.3% (누적:1,415명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,순례자들은 왜 돌아오지 않는가,,0.3%,1353,,"0.3% (누적:1,353명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,23,미세스 그린 애플 매지컬 10주년 다큐멘터리 필름 ~디 오리진~,,0.3%,1340,,"0.3% (누적:1,340명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,24,극장판 내 마음의 위험한 녀석,,0.3%,1215,,"0.3% (누적:1,215명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,25,울프 토템,,0.2%,1024,,"0.2% (누적:1,024명)"
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,26,싱 스트리트,,0.2%,878,,0.2% (누적:878명)
2026-05-29 07:13:23 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,27,현상수배,,0.2%,796,,0.2% (누적:796명)
