collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,43,사진의 얼굴,,0.1%,,,"43 | 사진의 얼굴 | 2026-09-02 | 0.1% | 5,346,550 | 44,393,750 | 489 | 4,831"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,44,지붕 위의 사나이,,0.1%,,,"44 | 지붕 위의 사나이 |  | 0.1% | 454,000 | 0 | 454 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,45,퍼펙트 블루,,0.1%,,,"45 | 퍼펙트 블루 | 2004-05-26 | 0.1% | 3,123,000 | 344,215,080 | 435 | 29,639"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,46,신극장판 은혼: 요시와라 대염상,,0.1%,,,"46 | 신극장판 은혼: 요시와라 대염상 | 2026-05-20 | 0.1% | 5,193,000 | 915,962,140 | 427 | 82,337"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,47,투모로우바이투게더 브이알 콘서트 : 하트 어택,,0.1%,,,"47 | 투모로우바이투게더 브이알 콘서트 : 하트 어택 | 2025-10-10 | 0.1% | 9,940,000 | 534,788,000 | 412 | 16,984"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,48,아름다운 그해,,0.1%,,,"48 | 아름다운 그해 |  | 0.1% | 406,000 | 0 | 406 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,49,다윗,,0.1%,,,"49 | 다윗 | 2026-07-10 | 0.1% | 3,409,350 | 3,035,617,280 | 388 | 314,369"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,50,세븐 스텝,,0.1%,,,"50 | 세븐 스텝 |  | 0.1% | 385,000 | 0 | 385 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,51,곤지암,,0.1%,,,"51 | 곤지암 | 2018-03-28 | 0.1% | 3,320,000 | 21,589,627,144 | 370 | 2,689,878"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,52,프랙티컬 매직: 새로운 챕터,,0.1%,,,"52 | 프랙티컬 매직: 새로운 챕터 | 2026-09-09 | 0.1% | 3,376,950 | 1,800,000 | 340 | 200"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,53,담요를 입은 사람,,0.1%,,,"53 | 담요를 입은 사람 | 2026-09-09 | 0.1% | 3,328,000 | 7,174,000 | 339 | 839"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,54,환희의 얼굴,,0.1%,,,"54 | 환희의 얼굴 | 2026-09-09 | 0.1% | 3,493,350 | 4,884,000 | 326 | 519"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,55,살목지,,0.1%,,,"55 | 살목지 | 2026-04-08 | 0.1% | 2,851,000 | 33,322,013,470 | 317 | 3,240,784"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,56,사랑의 하츄핑: 고래보석의 전설,,0.1%,,,"56 | 사랑의 하츄핑: 고래보석의 전설 | 2026-08-05 | 0.1% | 2,876,550 | 8,103,354,740 | 309 | 859,573"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,57,킹 오브 프리즘 -유어 엔드리스 콜- 모두 빛나라! 프리즘 투어즈,,0.1%,,,"57 | 킹 오브 프리즘 -유어 엔드리스 콜- 모두 빛나라! 프리즘 투어즈 | 2025-07-18 | 0.1% | 2,959,000 | 411,790,910 | 298 | 43,868"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,58,핵소 고지,,0.1%,,,"58 | 핵소 고지 | 2017-02-22 | 0.1% | 2,730,100 | 1,418,373,350 | 283 | 186,460"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,59,베르트가 다 망쳤어,,0.1%,,,"59 | 베르트가 다 망쳤어 |  | 0.1% | 278,000 | 0 | 278 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,60,리브 어 리틀,,0.1%,,,"60 | 리브 어 리틀 |  | 0.1% | 277,000 | 0 | 277 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,61,코다,,0.0%,,,"61 | 코다 | 2021-08-31 | 0.0% | 2,885,450 | 739,182,749 | 262 | 82,565"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,62,댄스 클럽,,0.0%,,,"62 | 댄스 클럽 |  | 0.0% | 258,000 | 117,000 | 258 | 117"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,63,다이얼로그 폴리스,,0.0%,,,"63 | 다이얼로그 폴리스 |  | 0.0% | 247,000 | 0 | 247 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,64,오크 스트리트의 마지막 날,,0.0%,,,"64 | 오크 스트리트의 마지막 날 | 2026-08-26 | 0.0% | 2,257,080 | 1,319,974,630 | 246 | 132,622"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,65,"극장판 총집편 걸즈 밴드 크라이 있잖아, 미래.",,0.0%,,,"65 | 극장판 총집편 걸즈 밴드 크라이 있잖아, 미래. | 2026-04-16 | 0.0% | 1,797,500 | 187,722,730 | 243 | 17,847"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,66,제22회 서울인디애니페스트2026 새벽비행1,,0.0%,,,"66 | 제22회 서울인디애니페스트2026 새벽비행1 |  | 0.0% | 2,377,500 | 0 | 238 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,67,제22회 서울인디애니페스트2026 독립보행1,,0.0%,,,"67 | 제22회 서울인디애니페스트2026 독립보행1 |  | 0.0% | 2,327,500 | 0 | 233 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,68,나무의 노래,,0.0%,,,"68 | 나무의 노래 |  | 0.0% | 2,403,000 | 42,162,000 | 229 | 4,817"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,69,제22회 서울인디애니페스트2026 독립보행3,,0.0%,,,"69 | 제22회 서울인디애니페스트2026 독립보행3 |  | 0.0% | 2,142,000 | 0 | 218 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,70,킹 오브 프리즘 -드라마틱 프리즘.1-,,0.0%,,,"70 | 킹 오브 프리즘 -드라마틱 프리즘.1- | 2024-08-16 | 0.0% | 1,675,000 | 144,900,019 | 213 | 12,797"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,71,알파,,0.0%,,,"71 | 알파 | 2026-09-30 | 0.0% | 2,916,000 | 0 | 212 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,73,인간 혐오자,,0.0%,,,"73 | 인간 혐오자 |  | 0.0% | 3,954,600 | 0 | 204 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,74,스파이의 아내,,0.0%,,,"74 | 스파이의 아내 | 2021-03-25 | 0.0% | 1,662,600 | 110,450,480 | 197 | 12,582"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,76,캐리어를 끄는 소녀,,0.0%,,,"76 | 캐리어를 끄는 소녀 | 2026-09-02 | 0.0% | 1,750,700 | 41,077,650 | 188 | 4,824"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,77,국보,,0.0%,,,"77 | 국보 | 2025-11-19 | 0.0% | 1,401,000 | 2,152,158,110 | 187 | 221,255"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,78,재와 다이아몬드,,0.0%,,,"78 | 재와 다이아몬드 |  | 0.0% | 1,192,000 | 2,244,000 | 183 | 993"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,79,우마무스메 프리티 더비 새로운 시대의 문,,0.0%,,,"79 | 우마무스메 프리티 더비 새로운 시대의 문 | 2024-07-11 | 0.0% | 1,318,000 | 706,382,092 | 180 | 66,825"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,80,도거랜드,,0.0%,,,"80 | 도거랜드 |  | 0.0% | 179,000 | 0 | 179 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,81,아이 캔 스피크,,0.0%,,,"81 | 아이 캔 스피크 | 2017-09-21 | 0.0% | 1,044,000 | 25,619,887,886 | 174 | 3,293,396"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,82,이스라엘-팔레스타인 인 스웨덴,,0.0%,,,"82 | 이스라엘-팔레스타인 인 스웨덴 |  | 0.0% | 172,000 | 0 | 172 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,83,제22회 서울인디애니페스트2026 새벽비행2,,0.0%,,,"83 | 제22회 서울인디애니페스트2026 새벽비행2 |  | 0.0% | 1,694,500 | 0 | 170 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,84,고령가 소년 살인사건,,0.0%,,,"84 | 고령가 소년 살인사건 | 2017-11-23 | 0.0% | 2,520,000 | 177,345,340 | 168 | 14,496"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,85,델마,,0.0%,,,"85 | 델마 | 2018-08-15 | 0.0% | 1,442,000 | 86,813,600 | 156 | 9,512"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,86,오케이 마담2,,0.0%,,,"86 | 오케이 마담2 | 2026-08-12 | 0.0% | 1,802,000 | 3,198,331,930 | 155 | 341,415"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,88,터치드 콘서트 [하이라이트 포] : 더 무비,,0.0%,,,"88 | 터치드 콘서트 [하이라이트 포] : 더 무비 | 2026-08-26 | 0.0% | 3,725,000 | 137,575,000 | 149 | 5,503"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,89,제22회 서울인디애니페스트2026 KAFA: 창작이라는 근사한 악몽,,0.0%,,,"89 | 제22회 서울인디애니페스트2026 KAFA: 창작이라는 근사한 악몽 |  | 0.0% | 1,440,000 | 0 | 144 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,91,워페어,,0.0%,,,"91 | 워페어 | 2026-08-19 | 0.0% | 1,550,700 | 222,598,320 | 140 | 20,995"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,92,제22회 서울인디애니페스트2026 아시아로2,,0.0%,,,"92 | 제22회 서울인디애니페스트2026 아시아로2 |  | 0.0% | 1,337,500 | 0 | 134 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,93,해피 아워,,0.0%,,,"93 | 해피 아워 | 2021-12-09 | 0.0% | 2,620,000 | 69,019,800 | 131 | 4,521"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,94,고스트밴드,,0.0%,,,"94 | 고스트밴드 | 2026-08-26 | 0.0% | 1,090,200 | 138,791,050 | 128 | 19,826"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,95,가능한 사랑,,0.0%,,,"95 | 가능한 사랑 | 2026-09-23 | 0.0% | 1,134,000 | 2,601,000 | 126 | 289"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,96,제22회 서울인디애니페스트2026 아시아로1,,0.0%,,,"96 | 제22회 서울인디애니페스트2026 아시아로1 |  | 0.0% | 1,207,500 | 0 | 121 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,97,2001 스페이스 오디세이,,0.0%,,,"97 | 2001 스페이스 오디세이 |  | 0.0% | 1,440,000 | 226,601,200 | 120 | 21,910"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,98,제22회 서울인디애니페스트2026 아시아로3,,0.0%,,,"98 | 제22회 서울인디애니페스트2026 아시아로3 |  | 0.0% | 1,177,500 | 0 | 118 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,100,위켄즈,,0.0%,,,"100 | 위켄즈 | 2016-12-22 | 0.0% | 1,521,000 | 38,328,700 | 117 | 5,203"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,102,퍼펙트 데이즈,,0.0%,,,"102 | 퍼펙트 데이즈 | 2024-07-03 | 0.0% | 892,000 | 1,348,369,831 | 112 | 143,073"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,104,나쁜계집애: 달려라 하니,,0.0%,,,"104 | 나쁜계집애: 달려라 하니 | 2025-10-07 | 0.0% | 909,000 | 646,675,230 | 111 | 71,344"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,105,애정만세,,0.0%,,,"105 | 애정만세 | 1995-06-17 | 0.0% | 1,000,000 | 121,203,710 | 108 | 12,827"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,106,제22회 서울인디애니페스트2026 아시아로4,,0.0%,,,"106 | 제22회 서울인디애니페스트2026 아시아로4 |  | 0.0% | 1,047,500 | 0 | 105 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,107,아틀라스 킹,,0.0%,,,"107 | 아틀라스 킹 | 2026-09-11 | 0.0% | 807,000 | 0 | 103 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,108,제22회 서울인디애니페스트2026 한국 파노라마 : 파란만장 종합미디어상가,,0.0%,,,"108 | 제22회 서울인디애니페스트2026 한국 파노라마 : 파란만장 종합미디어상가 |  | 0.0% | 993,500 | 0 | 100 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,109,"97 혜자, 표류기",,0.0%,,,"109 | 97 혜자, 표류기 | 2026-09-09 | 0.0% | 1,006,300 | 5,240,000 | 98 | 895"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,110,제22회 서울인디애니페스트2026 랜선비행,,0.0%,,,"110 | 제22회 서울인디애니페스트2026 랜선비행 |  | 0.0% | 950,000 | 0 | 95 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,112,콘크리트 녹색섬,,0.0%,,,"112 | 콘크리트 녹색섬 | 2026-08-19 | 0.0% | 1,078,000 | 33,244,250 | 93 | 3,599"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,114,극장판 진격의 거인 완결편 더 라스트 어택,,0.0%,,,"114 | 극장판 진격의 거인 완결편 더 라스트 어택 | 2025-03-13 | 0.0% | 619,500 | 10,766,389,210 | 90 | 1,031,706"
