collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,군체,,46.8%,108705,,"46.8% (누적:108,705명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,마이클,,14.5%,33700,,"14.5% (누적:33,700명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,와일드 씽,,8.6%,19954,,"8.6% (누적:19,954명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,신극장판 은혼: 요시와라 대염상,,4.3%,9887,,"4.3% (누적:9,887명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,악마는 프라다를 입는다 2,,3.4%,7874,,"3.4% (누적:7,874명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,1.8%,4265,,"1.8% (누적:4,265명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,프로젝트 헤일메리,,1.7%,3964,,"1.7% (누적:3,964명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,리마인더스 오브 힘,,1.3%,3000,,"1.3% (누적:3,000명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,파이널 피스,,1.1%,2662,,"1.1% (누적:2,662명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,살목지,,1.1%,2608,,"1.1% (누적:2,608명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,탑건: 매버릭,,1.1%,2563,,"1.1% (누적:2,563명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,슈퍼 마리오 갤럭시,,1.1%,2552,,"1.1% (누적:2,552명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,상자 속의 양,,1.0%,2303,,"1.0% (누적:2,303명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,극장판 내 마음의 위험한 녀석,,0.9%,2107,,"0.9% (누적:2,107명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,쇼타씨의 마지막 출장,,0.7%,1689,,"0.7% (누적:1,689명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,교생실습,,0.7%,1515,,"0.7% (누적:1,515명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,탑건,,0.6%,1370,,"0.6% (누적:1,370명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,왕과 사는 남자,,0.5%,1213,,"0.5% (누적:1,213명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,극장판 호빵맨: 세균맨과 그림책의 루룬,,0.4%,1043,,"0.4% (누적:1,043명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,이프 온리,,0.4%,1016,,"0.4% (누적:1,016명)"
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,짱구,,0.4%,930,,0.4% (누적:930명)
2026-05-17 21:57:06 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,피어스,,0.4%,894,,0.4% (누적:894명)
