collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,오디세이,,55.6%,748933,,"55.6% (누적:748,933명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,스파이더맨: 브랜드 뉴 데이,,27.7%,372703,,"27.7% (누적:372,703명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,사랑의 하츄핑: 고래보석의 전설,,7.1%,94956,,"7.1% (누적:94,956명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,오케이 마담2,,2.4%,32885,,"2.4% (누적:32,885명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,명탐정 코난: 하이웨이의 타천사,,1.9%,25839,,"1.9% (누적:25,839명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,호프,,1.6%,21383,,"1.6% (누적:21,383명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,청년 조용기,,0.5%,6538,,"0.5% (누적:6,538명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,어떻게 해야 했을까?,,0.4%,4942,,"0.4% (누적:4,942명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,경주기행,,0.3%,3643,,"0.3% (누적:3,643명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,미니언즈 & 몬스터즈,,0.2%,3364,,"0.2% (누적:3,364명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,에이티즈 : 라이트 더 웨이 인 시네마,,0.2%,3175,,"0.2% (누적:3,175명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,보헤미안 랩소디,,0.2%,2954,,"0.2% (누적:2,954명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,다윗,,0.2%,2382,,"0.2% (누적:2,382명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,퍼피 구조대: 더 다이노 무비,,0.1%,1690,,"0.1% (누적:1,690명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,토이 스토리 5,,0.1%,1448,,"0.1% (누적:1,448명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드,,0.1%,1391,,"0.1% (누적:1,391명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,애정만세,,0.1%,1219,,"0.1% (누적:1,219명)"
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,마티 슈프림,,0.1%,972,,0.1% (누적:972명)
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,마루 밑 아리에티,,0.0%,612,,0.0% (누적:612명)
2026-08-09 00:27:47 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,모아나,,0.0%,604,,0.0% (누적:604명)
