collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,군체,,36.7%,145634,,"36.7% (누적:145,634명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,와일드 씽,,12.7%,50466,,"12.7% (누적:50,466명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,백룸,,9.3%,36917,,"9.3% (누적:36,917명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,,7.3%,28879,,"7.3% (누적:28,879명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,만달로리안과 그로구,,6.7%,26561,,"6.7% (누적:26,561명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,마이클,,5.5%,21775,,"5.5% (누적:21,775명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,이상한 과자 가게 전천당,,4.0%,15803,,"4.0% (누적:15,803명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,1.5%,6132,,"1.5% (누적:6,132명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,카드캡터 체리 극장판,,1.5%,5984,,"1.5% (누적:5,984명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,상자 속의 양,,1.4%,5592,,"1.4% (누적:5,592명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,극장판 호빵맨: 세균맨과 그림책의 루룬,,1.4%,5385,,"1.4% (누적:5,385명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,뒷자리에 태워줘,,1.2%,4835,,"1.2% (누적:4,835명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,미세스 그린 애플 매지컬 10주년 기념 라이브 ~피오르드~ 온 스크린,,1.0%,3971,,"1.0% (누적:3,971명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,파이널 피스,,0.8%,3292,,"0.8% (누적:3,292명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,로메리아,,0.8%,3095,,"0.8% (누적:3,095명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,악마는 프라다를 입는다 2,,0.7%,2907,,"0.7% (누적:2,907명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,신극장판 은혼: 요시와라 대염상,,0.7%,2884,,"0.7% (누적:2,884명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,쇼타씨의 마지막 출장,,0.7%,2757,,"0.7% (누적:2,757명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,슈퍼 마리오 갤럭시,,0.4%,1720,,"0.4% (누적:1,720명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,유레카,,0.4%,1472,,"0.4% (누적:1,472명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,미세스 그린 애플 매지컬 10주년 다큐멘터리 필름 ~디 오리진~,,0.4%,1428,,"0.4% (누적:1,428명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,로봇 드림,,0.3%,1342,,"0.3% (누적:1,342명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,23,극장판 내 마음의 위험한 녀석,,0.3%,1294,,"0.3% (누적:1,294명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,24,프로젝트 헤일메리,,0.3%,1272,,"0.3% (누적:1,272명)"
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,25,울프 토템,,0.2%,876,,0.2% (누적:876명)
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,26,싱 스트리트,,0.2%,665,,0.2% (누적:665명)
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,27,왕과 사는 남자,,0.1%,532,,0.1% (누적:532명)
2026-05-28 06:30:22 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,28,살목지,,0.1%,517,,0.1% (누적:517명)
