collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,군체,,46.0%,112644,,"46.0% (누적:112,644명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,마이클,,15.2%,37105,,"15.2% (누적:37,105명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,와일드 씽,,8.2%,20020,,"8.2% (누적:20,020명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,신극장판 은혼: 요시와라 대염상,,4.2%,10355,,"4.2% (누적:10,355명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,악마는 프라다를 입는다 2,,3.7%,9001,,"3.7% (누적:9,001명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,프로젝트 헤일메리,,1.8%,4510,,"1.8% (누적:4,510명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,1.8%,4440,,"1.8% (누적:4,440명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,살목지,,1.3%,3142,,"1.3% (누적:3,142명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,리마인더스 오브 힘,,1.2%,3000,,"1.2% (누적:3,000명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,슈퍼 마리오 갤럭시,,1.2%,2857,,"1.2% (누적:2,857명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,탑건: 매버릭,,1.1%,2754,,"1.1% (누적:2,754명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,파이널 피스,,1.1%,2694,,"1.1% (누적:2,694명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,상자 속의 양,,0.9%,2303,,"0.9% (누적:2,303명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,극장판 내 마음의 위험한 녀석,,0.9%,2211,,"0.9% (누적:2,211명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,쇼타씨의 마지막 출장,,0.7%,1696,,"0.7% (누적:1,696명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,교생실습,,0.6%,1577,,"0.6% (누적:1,577명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,탑건,,0.6%,1514,,"0.6% (누적:1,514명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,왕과 사는 남자,,0.6%,1398,,"0.6% (누적:1,398명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,이프 온리,,0.5%,1329,,"0.5% (누적:1,329명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,극장판 호빵맨: 세균맨과 그림책의 루룬,,0.4%,1087,,"0.4% (누적:1,087명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,짱구,,0.4%,1003,,"0.4% (누적:1,003명)"
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,피어스,,0.4%,900,,0.4% (누적:900명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,23,백룸,,0.3%,840,,0.3% (누적:840명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,24,다윗,,0.3%,732,,0.3% (누적:732명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,25,빨간 나라를 보았니,,0.3%,731,,0.3% (누적:731명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,26,란 12.3,,0.2%,580,,0.2% (누적:580명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,27,아이엠 포포,,0.2%,506,,0.2% (누적:506명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,28,펀치 드렁크 러브,,0.2%,440,,0.2% (누적:440명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,29,올 그린스,,0.2%,436,,0.2% (누적:436명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,30,내 이름은,,0.2%,381,,0.2% (누적:381명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,31,신의악단,,0.2%,379,,0.2% (누적:379명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,32,만달로리안과 그로구,,0.1%,330,,0.1% (누적:330명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,33,팬텀 스레드,,0.1%,316,,0.1% (누적:316명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,34,매그놀리아,,0.1%,302,,0.1% (누적:302명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,35,아라시 20주년 투어 콘서트 5✕20,,0.1%,298,,0.1% (누적:298명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,37,비발디와 나,,0.1%,293,,0.1% (누적:293명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,38,낙원의 곤경,,0.1%,292,,0.1% (누적:292명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,39,유메지,,0.1%,284,,0.1% (누적:284명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,40,유레카,,0.1%,279,,0.1% (누적:279명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,41,침묵의 빛,,0.1%,274,,0.1% (누적:274명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,42,남태령,,0.1%,269,,0.1% (누적:269명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,43,파티마가 사랑한 계절,,0.1%,264,,0.1% (누적:264명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,44,피나,,0.1%,261,,0.1% (누적:261명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,45,푸지에,,0.1%,252,,0.1% (누적:252명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,46,마스터,,0.1%,242,,0.1% (누적:242명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,47,인히어런트 바이스,,0.1%,240,,0.1% (누적:240명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,48,사냥꾼의 밤,,0.1%,236,,0.1% (누적:236명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,49,데어 윌 비 블러드,,0.1%,231,,0.1% (누적:231명)
2026-05-18 03:12:46 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,50,그녀가 돌아온 날,,0.1%,227,,0.1% (누적:227명)
