collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,군체,,38.2%,161144,,"38.2% (누적:161,144명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,와일드 씽,,13.7%,57789,,"13.7% (누적:57,789명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,백룸,,11.4%,48278,,"11.4% (누적:48,278명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,마이클,,6.9%,29198,,"6.9% (누적:29,198명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,,6.7%,28265,,"6.7% (누적:28,265명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,만달로리안과 그로구,,5.6%,23558,,"5.6% (누적:23,558명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,이상한 과자 가게 전천당,,4.5%,19150,,"4.5% (누적:19,150명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,슈퍼 마리오 갤럭시,,1.4%,5873,,"1.4% (누적:5,873명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,1.2%,4894,,"1.2% (누적:4,894명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,극장판 호빵맨: 세균맨과 그림책의 루룬,,0.9%,3804,,"0.9% (누적:3,804명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,신극장판 은혼: 요시와라 대염상,,0.8%,3504,,"0.8% (누적:3,504명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,악마는 프라다를 입는다 2,,0.6%,2402,,"0.6% (누적:2,402명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,뒷자리에 태워줘,,0.5%,2151,,"0.5% (누적:2,151명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,순례자들은 왜 돌아오지 않는가,,0.5%,1983,,"0.5% (누적:1,983명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,미세스 그린 애플 매지컬 10주년 기념 라이브 ~피오르드~ 온 스크린,,0.4%,1775,,"0.4% (누적:1,775명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,카드캡터 체리 극장판,,0.4%,1642,,"0.4% (누적:1,642명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,프로젝트 헤일메리,,0.4%,1630,,"0.4% (누적:1,630명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,유레카,,0.4%,1506,,"0.4% (누적:1,506명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,고독의 오후,,0.3%,1368,,"0.3% (누적:1,368명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,쇼타씨의 마지막 출장,,0.3%,1274,,"0.3% (누적:1,274명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,로메리아,,0.3%,1261,,"0.3% (누적:1,261명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,울프 토템,,0.2%,1030,,"0.2% (누적:1,030명)"
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,23,싱 스트리트,,0.2%,878,,0.2% (누적:878명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,24,납치 48시간,,0.2%,870,,0.2% (누적:870명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,25,극장판 내 마음의 위험한 녀석,,0.2%,765,,0.2% (누적:765명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,26,이반리 장만옥,,0.2%,718,,0.2% (누적:718명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,27,아가씨,확장판,0.2%,662,,0.2% (누적:662명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,28,다윗,,0.1%,621,,0.1% (누적:621명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,29,왕과 사는 남자,,0.1%,616,,0.1% (누적:616명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,30,로봇 드림,,0.1%,592,,0.1% (누적:592명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,31,상자 속의 양,,0.1%,572,,0.1% (누적:572명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,32,노트북,,0.1%,570,,0.1% (누적:570명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,33,너만 보이는 날,,0.1%,479,,0.1% (누적:479명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,34,콜럼버스,,0.1%,438,,0.1% (누적:438명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,35,신사: 악귀의 속삭임,,0.1%,437,,0.1% (누적:437명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,36,미세스 그린 애플 매지컬 10주년 다큐멘터리 필름 ~디 오리진~,,0.1%,409,,0.1% (누적:409명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,37,살목지,,0.1%,404,,0.1% (누적:404명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,38,박쥐,확장판,0.1%,386,,0.1% (누적:386명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,39,최후의 만찬,,0.1%,378,,0.1% (누적:378명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,40,남태령,,0.1%,334,,0.1% (누적:334명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,41,현상수배,,0.1%,331,,0.1% (누적:331명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,42,란 12.3,,0.1%,295,,0.1% (누적:295명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,43,올드보이,,0.1%,269,,0.1% (누적:269명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,44,엔조,,0.1%,261,,0.1% (누적:261명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,45,올 그린스,,0.1%,240,,0.1% (누적:240명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,46,돌핀보이: 푸른 바다의 수호자,,0.1%,231,,0.1% (누적:231명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,47,신의악단,,0.1%,216,,0.1% (누적:216명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,48,여행자,,0.0%,210,,0.0% (누적:210명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,49,침묵의 빛,,0.0%,207,,0.0% (누적:207명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,50,부기나이트,,0.0%,186,,0.0% (누적:186명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,51,친절한 금자씨,,0.0%,172,,0.0% (누적:172명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,52,복수는 나의 것,,0.0%,169,,0.0% (누적:169명)
2026-05-31 03:48:14 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,53,내 이름은,,0.0%,167,,0.0% (누적:167명)
