collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,토이 스토리 5,,45.1%,151688,,"45.1% (누적:151,688명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,군체,,8.3%,28023,,"8.3% (누적:28,023명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,와일드 씽,,7.4%,24819,,"7.4% (누적:24,819명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,눈동자,,6.4%,21462,,"6.4% (누적:21,462명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,슈퍼걸,,3.8%,12726,,"3.8% (누적:12,726명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,신사: 악귀의 속삭임,,3.8%,12650,,"3.8% (누적:12,650명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,상자 속의 양,,2.9%,9906,,"2.9% (누적:9,906명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,백룸,,2.2%,7565,,"2.2% (누적:7,565명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,앤팀 브이알 콘서트 : 바운드리스,,1.8%,5920,,"1.8% (누적:5,920명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,짝사랑 세계,,1.7%,5845,,"1.7% (누적:5,845명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,해피엔드,,1.6%,5343,,"1.6% (누적:5,343명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,비긴 어게인,,1.3%,4506,,"1.3% (누적:4,506명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,디스클로저 데이,,1.0%,3296,,"1.0% (누적:3,296명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,비포 선라이즈,,0.9%,3182,,"0.9% (누적:3,182명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,싱 스트리트,,0.8%,2702,,"0.8% (누적:2,702명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,0.8%,2673,,"0.8% (누적:2,673명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,충충충,,0.7%,2321,,"0.7% (누적:2,321명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,만달로리안과 그로구,,0.6%,1985,,"0.6% (누적:1,985명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,마이클,,0.5%,1848,,"0.5% (누적:1,848명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,피아니스트,,0.4%,1447,,"0.4% (누적:1,447명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,납치 48시간,,0.3%,1101,,"0.3% (누적:1,101명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,디어 마이 히어로,,0.3%,1014,,"0.3% (누적:1,014명)"
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,23,쏜애플 '나의 세기' 익스텐디드 플레이 필름,,0.2%,784,,0.2% (누적:784명)
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,24,이반리 장만옥,,0.2%,746,,0.2% (누적:746명)
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,25,다윗,,0.2%,710,,0.2% (누적:710명)
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,26,어느 파리 택배기사의 48시간,,0.2%,670,,0.2% (누적:670명)
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,27,유레카,,0.2%,627,,0.2% (누적:627명)
2026-06-18 02:49:04 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,28,프로젝트 헤일메리,,0.1%,503,,0.1% (누적:503명)
