collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,1,호프,,37.6%,291498,,"37.6% (누적:291,498명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,2,모아나,,17.5%,135399,,"17.5% (누적:135,399명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,3,스파이더맨: 브랜드 뉴 데이,,13.3%,103056,,"13.3% (누적:103,056명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,4,토이 스토리 5,,7.9%,61633,,"7.9% (누적:61,633명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,5,눈동자,,6.0%,46561,,"6.0% (누적:46,561명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,6,오디세이,,4.0%,31191,,"4.0% (누적:31,191명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,7,다윗,,2.2%,16948,,"2.2% (누적:16,948명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,8,미니언즈 & 몬스터즈,,2.2%,16851,,"2.2% (누적:16,851명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,9,마티 슈프림,,1.4%,10833,,"1.4% (누적:10,833명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,10,군체,,0.8%,5897,,"0.8% (누적:5,897명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,11,블리치 천년혈전 편 : 화진담,,0.7%,5559,,"0.7% (누적:5,559명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,12,극장판 도라에몽: 신 진구의 해저비밀성,,0.6%,4675,,"0.6% (누적:4,675명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,13,드림 애니멀즈: 더무비,,0.5%,4027,,"0.5% (누적:4,027명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,14,시크릿 에이전트,,0.4%,3028,,"0.4% (누적:3,028명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,15,앤팀 브이알 콘서트 : 바운드리스,,0.4%,2800,,"0.4% (누적:2,800명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,16,와일드 씽,,0.3%,2302,,"0.3% (누적:2,302명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,17,하나 코리아,,0.3%,2140,,"0.3% (누적:2,140명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,18,극장판 암살교실 모두의 시간,,0.3%,2068,,"0.3% (누적:2,068명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,19,그린랜드 2: 마이그레이션,,0.2%,1918,,"0.2% (누적:1,918명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,20,백룸,,0.2%,1616,,"0.2% (누적:1,616명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,21,짝사랑 세계,,0.2%,1460,,"0.2% (누적:1,460명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,22,회로,,0.2%,1388,,"0.2% (누적:1,388명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,23,날씨의 아이,,0.2%,1264,,"0.2% (누적:1,264명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,24,해피엔드,,0.1%,1055,,"0.1% (누적:1,055명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,25,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,0.1%,1011,,"0.1% (누적:1,011명)"
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,26,경멸,,0.1%,746,,0.1% (누적:746명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,27,훌라 걸스,,0.1%,720,,0.1% (누적:720명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,28,프로젝트 헤일메리,,0.1%,708,,0.1% (누적:708명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,29,싱 스트리트,,0.1%,665,,0.1% (누적:665명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,30,키퍼,,0.1%,658,,0.1% (누적:658명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,31,마이클,,0.1%,603,,0.1% (누적:603명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,32,와인드업: 더 무비,,0.1%,556,,0.1% (누적:556명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,33,2001 스페이스 오디세이,,0.1%,470,,0.1% (누적:470명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,34,퍼시픽션,,0.1%,437,,0.1% (누적:437명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,35,시계태엽 오렌지,,0.1%,429,,0.1% (누적:429명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,36,피아노,,0.1%,426,,0.1% (누적:426명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,37,정동원 팬콘서트 필름 : 다시 만나는 길,,0.0%,386,,0.0% (누적:386명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,38,레디 오어 낫: 죽음의 숨바꼭질,,0.0%,384,,0.0% (누적:384명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,39,아이즈 와이드 셧,,0.0%,344,,0.0% (누적:344명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,40,이반리 장만옥,,0.0%,329,,0.0% (누적:329명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,41,왕과 사는 남자,,0.0%,326,,0.0% (누적:326명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,42,샤이닝,,0.0%,325,,0.0% (누적:325명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,43,파리의 사생활,,0.0%,301,,0.0% (누적:301명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,44,싸이보그지만 괜찮아,,0.0%,285,,0.0% (누적:285명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,45,피아니스트,,0.0%,261,,0.0% (누적:261명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,46,비긴 어게인,,0.0%,257,,0.0% (누적:257명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,47,"희망의 발견, 알래스카에서",,0.0%,242,,0.0% (누적:242명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,48,만달로리안과 그로구,,0.0%,233,,0.0% (누적:233명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,49,상자 속의 양,,0.0%,225,,0.0% (누적:225명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,50,비포 선라이즈,,0.0%,221,,0.0% (누적:221명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,51,소영의 노력,,0.0%,218,,0.0% (누적:218명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,52,세일러복과 기관총,,0.0%,217,,0.0% (누적:217명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,54,페르소나,,0.0%,211,,0.0% (누적:211명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,55,여름의 카메라,,0.0%,210,,0.0% (누적:210명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,56,이누가미 일족,,0.0%,207,,0.0% (누적:207명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,57,그림자 아이,,0.0%,194,,0.0% (누적:194명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,58,산쇼다유,,0.0%,190,,0.0% (누적:190명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,59,유레카,,0.0%,188,,0.0% (누적:188명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,60,1980 사북,,0.0%,186,,0.0% (누적:186명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,61,호컴,,0.0%,175,,0.0% (누적:175명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,62,어느 뻣뻣한 하루 + 해피엔드,,0.0%,171,,0.0% (누적:171명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,63,디어 마이 히어로,,0.0%,170,,0.0% (누적:170명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,64,화니와 알렉산더(TV판) 1~2부,,0.0%,164,,0.0% (누적:164명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,65,화니와 알렉산더(TV판) 3~4부,,0.0%,162,,0.0% (누적:162명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,66,슈퍼걸,,0.0%,152,,0.0% (누적:152명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,67,노회찬6411,,0.0%,150,,0.0% (누적:150명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,69,지느러미,,0.0%,147,,0.0% (누적:147명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,70,치카마츠 이야기,,0.0%,146,,0.0% (누적:146명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,71,충충충,,0.0%,145,,0.0% (누적:145명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,72,정뱅이,,0.0%,144,,0.0% (누적:144명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,73,늑대의 시간,,0.0%,134,,0.0% (누적:134명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,75,에픽: 엘비스 프레슬리 콘서트,,0.0%,133,,0.0% (누적:133명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,76,휴먼 보이스,,0.0%,127,,0.0% (누적:127명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,77,란 12.3,,0.0%,126,,0.0% (누적:126명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,78,미명,,0.0%,114,,0.0% (누적:114명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,79,신경쇠약 직전의 여자,,0.0%,108,,0.0% (누적:108명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,80,결혼의 풍경 4~6,,0.0%,107,,0.0% (누적:107명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,81,결혼의 풍경 1~3,,0.0%,105,,0.0% (누적:105명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,82,키타로 탄생 게게게의 수수께끼,,0.0%,102,,0.0% (누적:102명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,83,마리와네뜨의 생,,0.0%,101,,0.0% (누적:101명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,84,불꽃,,0.0%,97,,0.0% (누적:97명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,85,큐어,,0.0%,94,,0.0% (누적:94명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,86,"97 혜자, 표류기",,0.0%,93,,0.0% (누적:93명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,87,사람과 고기,,0.0%,92,,0.0% (누적:92명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,88,인 더 모먼트: 가이 셔윈 & 린 루의 영화와 퍼포먼스 3,,0.0%,90,,0.0% (누적:90명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,89,마법사,,0.0%,89,,0.0% (누적:89명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,90,데드데드 데몬즈 디디디디 디스트럭션: 파트2,,0.0%,87,,0.0% (누적:87명)
2026-07-11 01:55:36 KST,https://kobis.or.kr/kobis/mobile/main/findRealTicketList.do,91,우게츠 이야기,,0.0%,85,,0.0% (누적:85명)
